date,open,high,low,close,volume
2024-09-26,102.63999938964844,104.02999877929688,102.26000213623047,103.05999755859375,3603200
2024-09-27,102.77999877929688,103.87999725341797,102.66000366210938,103.66000366210938,4461700
2024-09-30,104.0999984741211,104.16000366210938,103.44999694824219,103.80999755859375,4655500
2024-10-01,103.7699966430664,103.81999969482422,102.05999755859375,102.33000183105469,4076600
2024-10-02,102.05999755859375,102.36000061035156,101.58999633789062,102.05999755859375,4272800
2024-10-03,101.6500015258789,101.75,99.7699966430664,99.97000122070312,4695000
2024-10-04,99.25,99.8499984741211,98.44000244140625,99.04000091552734,6029900
2024-10-07,99.58000183105469,99.91000366210938,98.33000183105469,98.56999969482422,4829600
2024-10-08,98.45999908447266,100.69000244140625,97.8499984741211,100.58000183105469,5095000
2024-10-09,100.58000183105469,101.30000305175781,100.27999877929688,101.0,3542200
2024-10-10,101.22000122070312,101.22000122070312,98.93000030517578,99.23999786376953,4406600
2024-10-11,99.62999725341797,100.11000061035156,98.9000015258789,100.0999984741211,4858700
2024-10-14,100.01000213623047,100.83999633789062,99.91999816894531,100.7300033569336,3180600
2024-10-15,100.94999694824219,102.61000061035156,100.94999694824219,101.55000305175781,3844800
2024-10-16,100.87999725341797,101.4000015258789,100.66000366210938,101.19000244140625,4188300
2024-10-17,101.83000183105469,101.88999938964844,100.06999969482422,100.52999877929688,3377400
2024-10-18,99.7300033569336,100.54000091552734,98.76000213623047,100.45999908447266,4502600
2024-10-21,100.0,100.48999786376953,99.19000244140625,99.36000061035156,2456300
2024-10-22,98.7300033569336,99.94999694824219,98.68000030517578,99.66999816894531,4018700
2024-10-23,99.31999969482422,99.7699966430664,98.77999877929688,98.9800033569336,3949600
2024-10-24,99.0,99.9800033569336,98.83000183105469,99.73999786376953,5259700
2024-10-25,96.54000091552734,97.79000091552734,95.1500015258789,95.61000061035156,7978900
2024-10-28,95.22000122070312,96.61000061035156,95.22000122070312,95.73999786376953,4570900
2024-10-29,95.0199966430664,95.5199966430664,94.43000030517578,94.72000122070312,5415000
2024-10-30,94.55999755859375,95.16999816894531,94.0199966430664,94.66000366210938,4551200
2024-10-31,94.55000305175781,95.30000305175781,93.6500015258789,93.70999908447266,4989700
2024-11-01,93.91999816894531,94.63999938964844,93.08000183105469,93.33000183105469,4859700
2024-11-04,93.27999877929688,94.22000122070312,93.12999725341797,93.61000061035156,4113700
2024-11-05,93.4000015258789,94.37000274658203,93.11000061035156,94.26000213623047,3302600
2024-11-06,94.66000366210938,94.66000366210938,90.04000091552734,90.22000122070312,8777500
2024-11-07,90.81999969482422,91.58000183105469,90.30999755859375,90.7699966430664,4533900
2024-11-08,91.13999938964844,92.88999938964844,91.05000305175781,92.56999969482422,4568000
2024-11-11,92.43000030517578,93.16999816894531,91.91000366210938,91.95999908447266,3539000
2024-11-12,93.30000305175781,93.30000305175781,91.43000030517578,91.5,4927100
2024-11-13,91.91000366210938,91.91000366210938,90.9000015258789,91.06999969482422,3456100
2024-11-14,91.01000213623047,91.62999725341797,90.79000091552734,91.44999694824219,4705400
2024-11-15,91.36000061035156,94.13999938964844,91.23999786376953,93.55999755859375,7328900
2024-11-18,92.94999694824219,95.12999725341797,92.94000244140625,94.62000274658203,4487700
2024-11-19,94.4000015258789,94.43000030517578,92.9800033569336,93.61000061035156,4918100
2024-11-20,93.41000366210938,94.44000244140625,92.86000061035156,93.91000366210938,4302400
2024-11-21,94.1500015258789,94.91999816894531,93.30000305175781,94.25,3642800
2024-11-22,94.98999786376953,95.43000030517578,94.48999786376953,94.91999816894531,3538900
2024-11-25,95.54000091552734,95.75,94.93000030517578,95.33999633789062,6159200
2024-11-26,95.56999969482422,96.69999694824219,95.19999694824219,96.58000183105469,4380600
2024-11-27,96.94999694824219,97.95999908447266,96.69000244140625,96.76000213623047,3427500
2024-11-29,96.5,96.83000183105469,95.86000061035156,96.62999725341797,2447100
2024-12-02,96.7699966430664,97.62000274658203,96.2699966430664,97.11000061035156,4325300
2024-12-03,97.18000030517578,97.18000030517578,93.70999908447266,94.61000061035156,6203500
2024-12-04,94.12999725341797,94.87999725341797,93.70999908447266,94.80999755859375,3971800
2024-12-05,94.26000213623047,95.29000091552734,94.1500015258789,95.0999984741211,4407100
2024-12-06,95.19999694824219,96.08999633789062,94.19999694824219,94.2300033569336,4104800
2024-12-09,94.05000305175781,94.5,92.80000305175781,92.94000244140625,4933600
2024-12-10,92.70999908447266,94.0,92.30000305175781,93.88999938964844,4324900
2024-12-11,94.1500015258789,94.7300033569336,92.61000061035156,92.76000213623047,3629400
2024-12-12,93.04000091552734,94.02999877929688,92.55000305175781,93.55999755859375,3519600
2024-12-13,93.45999908447266,93.94000244140625,92.94999694824219,93.44000244140625,3019600
2024-12-16,93.62000274658203,94.2699966430664,92.80000305175781,92.91999816894531,6601500
2024-12-17,92.5,93.9000015258789,92.41999816894531,93.48999786376953,5633400
2024-12-18,92.86000061035156,94.12999725341797,92.68000030517578,92.75,4849200
2024-12-19,92.66000366210938,93.62000274658203,92.11000061035156,92.91999816894531,6641100
