date,open,high,low,close,volume
2024-09-26,80.70999908447266,82.30000305175781,80.51000213623047,82.12999725341797,362000
2024-09-27,82.66999816894531,83.98999786376953,82.16999816894531,82.76000213623047,258300
2024-09-30,82.88999938964844,83.37999725341797,81.80999755859375,83.19000244140625,426100
2024-10-01,82.94000244140625,84.76000213623047,81.76000213623047,84.31999969482422,491400
2024-10-02,83.62000274658203,83.80999755859375,81.95999908447266,82.16000366210938,323700
2024-10-03,81.69000244140625,81.9000015258789,80.80000305175781,80.98999786376953,292400
2024-10-04,81.58999633789062,82.51000213623047,81.20999908447266,82.43000030517578,215600
2024-10-07,82.01000213623047,82.01000213623047,79.47000122070312,80.05999755859375,332400
2024-10-08,79.91999816894531,80.87999725341797,79.58999633789062,80.76000213623047,244700
2024-10-09,80.77999877929688,81.12999725341797,80.30000305175781,80.37999725341797,174900
2024-10-10,80.06999969482422,80.69000244140625,79.26000213623047,79.44999694824219,330500
2024-10-11,79.6500015258789,80.37000274658203,79.6500015258789,80.12999725341797,225900
2024-10-14,80.20999908447266,80.47000122070312,79.55999755859375,79.93000030517578,343500
2024-10-15,79.87000274658203,82.83000183105469,79.87000274658203,81.66000366210938,264900
2024-10-16,81.94999694824219,83.0999984741211,81.26000213623047,82.88999938964844,269100
2024-10-17,79.91999816894531,83.77999877929688,79.91999816894531,83.56999969482422,410900
2024-10-18,83.75,84.4000015258789,82.95999908447266,84.38999938964844,377600
2024-10-21,84.0,84.04000091552734,79.83999633789062,80.83000183105469,477100
2024-10-22,80.68000030517578,80.68000030517578,78.91999816894531,79.0999984741211,366900
2024-10-23,78.68000030517578,79.04000091552734,77.69999694824219,77.94000244140625,298600
2024-10-24,78.29000091552734,78.45999908447266,76.7699966430664,76.77999877929688,364600
2024-10-25,77.1500015258789,77.83000183105469,75.08000183105469,75.18000030517578,367400
2024-10-28,75.80999755859375,77.11000061035156,75.6500015258789,75.69999694824219,549600
2024-10-29,76.0,77.2300033569336,75.7699966430664,76.12000274658203,453600
2024-10-30,76.01000213623047,77.45999908447266,76.01000213623047,76.20999908447266,882700
2024-10-31,79.83000183105469,82.31999969482422,79.36000061035156,80.47000122070312,1399300
2024-11-01,80.0,81.18000030517578,79.36000061035156,80.3499984741211,852800
2024-11-04,80.66000366210938,82.41999816894531,80.58000183105469,81.77999877929688,611100
2024-11-05,81.62999725341797,83.87999725341797,81.62999725341797,83.08999633789062,645700
2024-11-06,84.36000061035156,85.18000030517578,83.0,83.79000091552734,714500
2024-11-07,83.79000091552734,85.72000122070312,83.79000091552734,85.12000274658203,318500
2024-11-08,84.91000366210938,85.05000305175781,83.04000091552734,83.44999694824219,615600
2024-11-11,83.87000274658203,84.87999725341797,83.45999908447266,83.6500015258789,544300
2024-11-12,83.79000091552734,84.11000061035156,82.44999694824219,83.36000061035156,612100
2024-11-13,83.45999908447266,85.26000213623047,83.45999908447266,84.58999633789062,405700
2024-11-14,84.93000030517578,85.6500015258789,84.5999984741211,84.69000244140625,360600
2024-11-15,84.69000244140625,85.06999969482422,83.51000213623047,83.61000061035156,425200
2024-11-18,83.98999786376953,83.98999786376953,82.20999908447266,82.43000030517578,548000
2024-11-19,81.69999694824219,82.55999755859375,81.04000091552734,82.12999725341797,323900
2024-11-20,81.4000015258789,81.4000015258789,79.76000213623047,80.0999984741211,345800
2024-11-21,80.5999984741211,81.6500015258789,80.01000213623047,80.98999786376953,312900
2024-11-22,81.7300033569336,83.80000305175781,81.4800033569336,83.4800033569336,413500
2024-11-25,84.54000091552734,88.62000274658203,84.54000091552734,88.06999969482422,724100
2024-11-26,87.88999938964844,88.33000183105469,86.83000183105469,86.91999816894531,393000
2024-11-27,87.11000061035156,88.13999938964844,86.44999694824219,87.16000366210938,319600
