date,open,high,low,close,volume
2024-09-26,121.76000213623047,123.7699966430664,120.68000030517578,123.69999694824219,659800
2024-09-27,124.0,125.13999938964844,123.41000366210938,125.0,463600
2024-09-30,125.41000366210938,125.41000366210938,123.62000274658203,123.70999908447266,622500
2024-10-01,124.11000061035156,124.58000183105469,121.31999969482422,122.26000213623047,1189800
2024-10-02,122.80000305175781,124.43000030517578,122.2699966430664,124.08000183105469,544300
2024-10-03,124.13999938964844,126.51000213623047,123.08000183105469,126.38999938964844,675600
2024-10-04,126.7300033569336,128.30999755859375,126.61000061035156,127.13999938964844,878900
2024-10-07,126.62000274658203,126.69000244140625,125.43000030517578,126.12999725341797,463000
2024-10-08,126.05000305175781,127.5,125.5199966430664,127.0,414100
2024-10-09,127.0999984741211,128.2899932861328,126.70999908447266,127.37000274658203,490400
2024-10-10,127.19999694824219,127.5999984741211,126.33999633789062,126.88999938964844,355500
2024-10-11,126.56999969482422,128.1699981689453,126.56999969482422,127.5199966430664,435900
2024-10-14,127.41000366210938,128.02999877929688,126.1500015258789,126.30999755859375,278700
2024-10-15,126.0,126.95999908447266,125.19999694824219,125.36000061035156,558800
2024-10-16,126.41000366210938,128.13999938964844,125.97000122070312,127.66000366210938,551100
2024-10-17,128.38999938964844,129.05999755859375,127.30999755859375,128.02999877929688,383000
2024-10-18,128.50999450683594,130.9499969482422,127.55999755859375,129.92999267578125,767200
2024-10-21,129.6999969482422,130.5,128.64999389648438,128.8699951171875,360000
2024-10-22,128.77000427246094,129.57000732421875,128.13999938964844,128.5,534500
2024-10-23,127.70999908447266,128.66000366210938,125.83000183105469,126.0,668500
2024-10-24,119.0,121.88999938964844,114.3499984741211,115.0,3971800
2024-10-25,114.88999938964844,117.02999877929688,114.69999694824219,115.25,1037800
2024-10-28,116.06999969482422,116.63999938964844,114.01000213623047,116.25,993100
2024-10-29,116.9800033569336,116.9800033569336,114.9000015258789,115.87000274658203,1408700
2024-10-30,115.61000061035156,117.48999786376953,115.20999908447266,116.72000122070312,1588500
2024-10-31,116.58000183105469,117.33000183105469,116.19000244140625,116.7699966430664,638600
2024-11-01,117.4000015258789,119.1500015258789,116.20999908447266,119.06999969482422,1219900
2024-11-04,118.94000244140625,119.88999938964844,117.36000061035156,118.16999816894531,757100
2024-11-05,118.25,119.1500015258789,117.91000366210938,118.88999938964844,801100
2024-11-06,121.51000213623047,121.94000244140625,118.70999908447266,120.22000122070312,1811000
2024-11-07,118.4000015258789,120.18000030517578,115.12000274658203,117.87999725341797,1769000
2024-11-08,117.94000244140625,120.44000244140625,117.08000183105469,120.18000030517578,618200
2024-11-11,120.94000244140625,120.94000244140625,118.5199966430664,119.04000091552734,563500
2024-11-12,119.77999877929688,120.13999938964844,115.91999816894531,116.44999694824219,564200
2024-11-13,116.69999694824219,119.13999938964844,116.44999694824219,117.80000305175781,593700
2024-11-14,117.62000274658203,118.61000061035156,115.7699966430664,117.7699966430664,563000
2024-11-15,116.94000244140625,119.97000122070312,116.58999633789062,119.23999786376953,706100
2024-11-18,120.31999969482422,126.01000213623047,119.93000030517578,125.01000213623047,1112800
2024-11-19,125.1500015258789,130.9600067138672,123.54000091552734,130.88999938964844,1130000
2024-11-20,131.6699981689453,134.11000061035156,130.1699981689453,132.7899932861328,1623800
2024-11-21,133.1699981689453,137.25,132.7100067138672,136.88999938964844,1258000
2024-11-22,136.99000549316406,139.08999633789062,134.72999572753906,135.77000427246094,1406300
2024-11-25,136.0500030517578,137.69000244140625,135.10000610351562,136.7899932861328,1136200
2024-11-26,137.22999572753906,138.57000732421875,135.5800018310547,137.27999877929688,907400
2024-11-27,138.1999969482422,139.4499969482422,137.3000030517578,138.2100067138672,828500
2024-11-29,139.24000549316406,139.4499969482422,137.82000732421875,137.9600067138672,311700
2024-12-02,137.50999450683594,138.16000366210938,134.89999389648438,134.9499969482422,751800
2024-12-03,133.83999633789062,137.25999450683594,133.63999938964844,137.0399932861328,734100
2024-12-04,137.5500030517578,139.24000549316406,136.7899932861328,138.0800018310547,998900
2024-12-05,137.9600067138672,145.6199951171875,137.66000366210938,144.16000366210938,2104700
2024-12-06,144.44000244140625,145.69000244140625,142.8699951171875,144.08999633789062,1391700
2024-12-09,143.4499969482422,145.64999389648438,138.47000122070312,139.72000122070312,891500
2024-12-10,140.72000122070312,141.77000427246094,139.8300018310547,141.0,784400
2024-12-11,141.8800048828125,142.8800048828125,140.61000061035156,141.3300018310547,900300
2024-12-12,143.07000732421875,144.39999389648438,142.3800048828125,143.42999267578125,874300
2024-12-13,143.9499969482422,143.9499969482422,141.16000366210938,141.9199981689453,855200
2024-12-16,143.5,149.39999389648438,142.07000732421875,147.0500030517578,1755600
2024-12-17,147.0500030517578,148.57000732421875,145.39999389648438,147.25,1335700
2024-12-18,148.36000061035156,148.3800048828125,141.4600067138672,142.13999938964844,867600
2024-12-19,147.0,147.35000610351562,141.30999755859375,143.7899932861328,1110100
2024-12-20,142.10000610351562,144.42999267578125,140.0,143.5399932861328,1679600
2024-12-23,143.5399932861328,143.91000366210938,141.22000122070312,141.75,471500
2024-12-24,141.7899932861328,145.24000549316406,141.7899932861328,144.86000061035156,279500
2024-12-26,143.6699981689453,144.8699951171875,143.41000366210938,144.74000549316406,433300
2024-12-27,143.75999450683594,144.2899932861328,142.30999755859375,144.02000427246094,360000
2024-12-30,142.77999877929688,144.41000366210938,141.4199981689453,143.3699951171875,702600
2024-12-31,143.27999877929688,144.02000427246094,142.07000732421875,142.11000061035156,580000
2025-01-02,142.25,143.83999633789062,141.4199981689453,142.72999572753906,404400
2025-01-03,142.47000122070312,143.63999938964844,141.02999877929688,142.39999389648438,622800
2025-01-06,142.63999938964844,143.86000061035156,140.1699981689453,141.6300048828125,740900
2025-01-07,144.4199981689453,147.4499969482422,141.25999450683594,141.80999755859375,912300
2025-01-08,141.57000732421875,146.50999450683594,139.6199951171875,142.33999633789062,975500
2025-01-10,142.2899932861328,146.3800048828125,139.61000061035156,140.17999267578125,1047000
2025-01-13,138.9199981689453,143.5,137.5,142.3800048828125,695400
2025-01-14,143.25999450683594,144.5399932861328,142.47000122070312,143.11000061035156,610600
2025-01-15,143.94000244140625,144.4600067138672,140.94000244140625,143.91000366210938,694300
2025-01-16,144.25999450683594,145.0,141.52999877929688,141.8000030517578,611200
2025-01-17,142.0,144.0,141.27999877929688,142.1999969482422,803300
2025-01-21,142.02999877929688,144.6999969482422,141.64999389648438,144.52999877929688,709100
2025-01-22,144.72999572753906,146.35000610351562,142.38999938964844,142.92999267578125,682200
2025-01-23,147.0399932861328,153.88999938964844,146.5500030517578,151.97000122070312,1967100
2025-01-24,151.97000122070312,154.25,151.05999755859375,153.0800018310547,957600
