date_signal,ticker,sector,bucket,cohort,votes,horizon_days,status,days_elapsed,entry,exit,date_exit,ret_pct,notes,source,generated_at_utc
2025-09-02,AAL,Unknown,pre,P0_other,0,3,open,2,13.390000343322754,12.925000190734863,2025-09-04,-3.4727419019057293,,auto,2025-09-04T18:59:10Z
2025-09-02,AAL,Unknown,pre,P0_other,0,5,open,2,13.390000343322754,12.925000190734863,2025-09-04,-3.4727419019057293,,auto,2025-09-04T18:59:10Z
2025-09-02,AAL,Unknown,pre,P0_other,0,10,open,2,13.390000343322754,12.925000190734863,2025-09-04,-3.4727419019057293,,auto,2025-09-04T18:59:10Z
2025-09-02,AAL,Unknown,pre,P0_other,0,20,open,2,13.390000343322754,12.925000190734863,2025-09-04,-3.4727419019057293,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,pre,P0_other,0,1,closed,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,pre,P0_other,0,3,open,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,pre,P0_other,0,5,open,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,pre,P0_other,0,10,open,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,pre,P0_other,0,20,open,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,events,P0_other,0,1,closed,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,events,P0_other,0,3,open,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,events,P0_other,0,5,open,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,events,P0_other,0,10,open,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,events,P0_other,0,20,open,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,confirmed,P0_other,0,1,closed,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,confirmed,P0_other,0,3,open,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,confirmed,P0_other,0,5,open,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,confirmed,P0_other,0,10,open,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-03,AAL,Unknown,confirmed,P0_other,0,20,open,1,13.4399995803833,12.925000190734863,2025-09-04,-3.831840816424714,,auto,2025-09-04T18:59:10Z
2025-09-04,AAL,Unknown,pre,P0_other,0,1,open,0,12.925000190734863,12.925000190734863,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,AAL,Unknown,pre,P0_other,0,3,open,0,12.925000190734863,12.925000190734863,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,AAL,Unknown,pre,P0_other,0,5,open,0,12.925000190734863,12.925000190734863,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,AAL,Unknown,pre,P0_other,0,10,open,0,12.925000190734863,12.925000190734863,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,AAL,Unknown,pre,P0_other,0,20,open,0,12.925000190734863,12.925000190734863,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,AAL,Unknown,events,P0_other,0,1,open,0,12.925000190734863,12.925000190734863,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,AAL,Unknown,events,P0_other,0,3,open,0,12.925000190734863,12.925000190734863,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,AAL,Unknown,events,P0_other,0,5,open,0,12.925000190734863,12.925000190734863,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,AAL,Unknown,events,P0_other,0,10,open,0,12.925000190734863,12.925000190734863,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,AAL,Unknown,events,P0_other,0,20,open,0,12.925000190734863,12.925000190734863,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,pre,P0_other,0,1,closed,1,127.58999633789062,124.9000015258789,2025-09-03,-2.1083116930953882,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,pre,P0_other,0,3,open,2,127.58999633789062,125.33999633789062,2025-09-04,-1.763461136907185,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,pre,P0_other,0,5,open,2,127.58999633789062,125.33999633789062,2025-09-04,-1.763461136907185,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,pre,P0_other,0,10,open,2,127.58999633789062,125.33999633789062,2025-09-04,-1.763461136907185,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,pre,P0_other,0,20,open,2,127.58999633789062,125.33999633789062,2025-09-04,-1.763461136907185,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,events,P0_other,0,1,closed,1,127.58999633789062,124.9000015258789,2025-09-03,-2.1083116930953882,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,events,P0_other,0,3,open,2,127.58999633789062,125.33999633789062,2025-09-04,-1.763461136907185,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,events,P0_other,0,5,open,2,127.58999633789062,125.33999633789062,2025-09-04,-1.763461136907185,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,events,P0_other,0,10,open,2,127.58999633789062,125.33999633789062,2025-09-04,-1.763461136907185,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,events,P0_other,0,20,open,2,127.58999633789062,125.33999633789062,2025-09-04,-1.763461136907185,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,events,P0_other,0,1,closed,1,127.58999633789062,124.9000015258789,2025-09-03,-2.1083116930953882,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,events,P0_other,0,3,open,2,127.58999633789062,125.33999633789062,2025-09-04,-1.763461136907185,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,events,P0_other,0,5,open,2,127.58999633789062,125.33999633789062,2025-09-04,-1.763461136907185,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,events,P0_other,0,10,open,2,127.58999633789062,125.33999633789062,2025-09-04,-1.763461136907185,,auto,2025-09-04T18:59:10Z
2025-09-02,ABNB,Unknown,events,P0_other,0,20,open,2,127.58999633789062,125.33999633789062,2025-09-04,-1.763461136907185,,auto,2025-09-04T18:59:10Z
2025-09-03,ABNB,Unknown,events,P0_other,0,1,closed,1,124.9000015258789,125.33999633789062,2025-09-04,0.3522776674430572,,auto,2025-09-04T18:59:10Z
2025-09-03,ABNB,Unknown,events,P0_other,0,3,open,1,124.9000015258789,125.33999633789062,2025-09-04,0.3522776674430572,,auto,2025-09-04T18:59:10Z
2025-09-03,ABNB,Unknown,events,P0_other,0,5,open,1,124.9000015258789,125.33999633789062,2025-09-04,0.3522776674430572,,auto,2025-09-04T18:59:10Z
2025-09-03,ABNB,Unknown,events,P0_other,0,10,open,1,124.9000015258789,125.33999633789062,2025-09-04,0.3522776674430572,,auto,2025-09-04T18:59:10Z
2025-09-03,ABNB,Unknown,events,P0_other,0,20,open,1,124.9000015258789,125.33999633789062,2025-09-04,0.3522776674430572,,auto,2025-09-04T18:59:10Z
2025-09-04,ABNB,Unknown,events,P0_other,0,1,open,0,125.33999633789062,125.33999633789062,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,ABNB,Unknown,events,P0_other,0,3,open,0,125.33999633789062,125.33999633789062,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,ABNB,Unknown,events,P0_other,0,5,open,0,125.33999633789062,125.33999633789062,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,ABNB,Unknown,events,P0_other,0,10,open,0,125.33999633789062,125.33999633789062,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
2025-09-04,ABNB,Unknown,events,P0_other,0,20,open,0,125.33999633789062,125.33999633789062,2025-09-04,0.0,,auto,2025-09-04T18:59:10Z
