ticker_tv,ticker_yf,exchange_yf,exchange_tv,country,sector,industry,market_cap,price,technical_local,tech_score,rsi,sma20,sma50,sma200,macd,macds,stoch_k,stoch_d,tv_reco,tv_buy,tv_neutral,tv_sell,analyst_mean,analyst_votes,analyst_bucket
WMS,WMS,NYQ,NASDAQ,United States,Industrials,Building Products & Equipment,11344881005.16748,145.4499969482422,Strong Buy,4,67.61251832860361,135.417000579834,124.0236003112793,118.73699928283692,7.106494771205803,6.689333250452433,82.75763917167374,86.16036107006657,STRONG_BUY,16.0,8.0,2.0,1.4,10.0,Strong Buy
