horizon_days,bucket,cohort,n_trades,winrate,avg_ret,median_ret,p95_ret,p05_ret,generated_at_utc
1,confirmed,P0_other,9,88.88888888888889,1.4178637466783668,0.8634940455968687,5.026903411662968,-0.9566225667725425,2025-09-04T17:11:56Z
1,events,P0_other,2084,50.62380038387716,-0.029366228917099328,0.021225547946690515,2.522478236722487,-2.8741901914082213,2025-09-04T17:11:56Z
1,pre,P0_other,1180,53.72881355932203,0.09175197314598171,0.07791890726460693,2.4712572649274707,-2.7083930560862663,2025-09-04T17:11:56Z
