ticker_tv,ticker_yf,exchange_yf,exchange_tv,country,sector,industry,market_cap,price,technical_local,tech_score,rsi,sma20,sma50,sma200,macd,macds,stoch_k,stoch_d,tv_reco,tv_buy,tv_neutral,tv_sell,analyst_mean,analyst_votes,analyst_bucket
AFRM,AFRM,NMS,NASDAQ,United States,Technology,Software - Infrastructure,28671075000.0,88.875,Strong Buy,4,71.76667591171105,77.11899948120117,71.05950012207032,60.775049991607666,3.292015947015841,2.7001227087352064,75.32592608622234,76.50697249470137,STRONG_BUY,16.0,10.0,0.0,1.83333,19.0,Buy
AYI,AYI,NYQ,NASDAQ,United States,Industrials,Electrical Equipment & Parts,9982543600.0,325.75,Strong Buy,4,58.09918088545071,319.07899780273436,306.8098699951172,292.75965187072757,7.101442093205264,6.788325414352721,65.44422413097172,78.7967883345857,STRONG_BUY,15.0,10.0,1.0,,8.0,
AFL,AFL,NYQ,NASDAQ,United States,Financial Services,Insurance - Life,57189479848.65747,106.93000030517578,Buy,2,59.261491813272826,104.80644264221192,103.05346099853516,104.28093482971191,1.5366718186019739,1.4115247235667305,60.82469727782762,69.74970933771026,STRONG_BUY,16.0,9.0,1.0,2.92308,13.0,Hold
