date_signal,ticker,sector,bucket,cohort,votes,horizon_days,status,days_elapsed,entry,exit,date_exit,ret_pct,notes,source,generated_at_utc
2025-09-09,ABBV,Unknown,event,P0_other,0,20,open,0,209.74000549316406,209.74000549316406,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABNB,Unknown,event,P0_other,0,1,open,0,124.4800033569336,124.4800033569336,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABNB,Unknown,event,P0_other,0,3,open,0,124.4800033569336,124.4800033569336,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABNB,Unknown,event,P0_other,0,5,open,0,124.4800033569336,124.4800033569336,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABNB,Unknown,event,P0_other,0,10,open,0,124.4800033569336,124.4800033569336,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABNB,Unknown,event,P0_other,0,20,open,0,124.4800033569336,124.4800033569336,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABT,Unknown,pre_signal,P0_other,0,1,open,0,131.91099548339844,131.91099548339844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABT,Unknown,pre_signal,P0_other,0,3,open,0,131.91099548339844,131.91099548339844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABT,Unknown,pre_signal,P0_other,0,5,open,0,131.91099548339844,131.91099548339844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABT,Unknown,pre_signal,P0_other,0,10,open,0,131.91099548339844,131.91099548339844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABT,Unknown,pre_signal,P0_other,0,20,open,0,131.91099548339844,131.91099548339844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABT,Unknown,event,P0_other,0,1,open,0,131.91099548339844,131.91099548339844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABT,Unknown,event,P0_other,0,3,open,0,131.91099548339844,131.91099548339844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABT,Unknown,event,P0_other,0,5,open,0,131.91099548339844,131.91099548339844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABT,Unknown,event,P0_other,0,10,open,0,131.91099548339844,131.91099548339844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ABT,Unknown,event,P0_other,0,20,open,0,131.91099548339844,131.91099548339844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACGL,Unknown,pre_signal,P0_other,0,1,open,0,90.21499633789062,90.21499633789062,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACGL,Unknown,pre_signal,P0_other,0,3,open,0,90.21499633789062,90.21499633789062,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACGL,Unknown,pre_signal,P0_other,0,5,open,0,90.21499633789062,90.21499633789062,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACGL,Unknown,pre_signal,P0_other,0,10,open,0,90.21499633789062,90.21499633789062,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACGL,Unknown,pre_signal,P0_other,0,20,open,0,90.21499633789062,90.21499633789062,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACGL,Unknown,event,P0_other,0,1,open,0,90.21499633789062,90.21499633789062,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACGL,Unknown,event,P0_other,0,3,open,0,90.21499633789062,90.21499633789062,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACGL,Unknown,event,P0_other,0,5,open,0,90.21499633789062,90.21499633789062,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACGL,Unknown,event,P0_other,0,10,open,0,90.21499633789062,90.21499633789062,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACGL,Unknown,event,P0_other,0,20,open,0,90.21499633789062,90.21499633789062,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACN,Unknown,event,P0_other,0,1,open,0,250.76499938964844,250.76499938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACN,Unknown,event,P0_other,0,3,open,0,250.76499938964844,250.76499938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACN,Unknown,event,P0_other,0,5,open,0,250.76499938964844,250.76499938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACN,Unknown,event,P0_other,0,10,open,0,250.76499938964844,250.76499938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ACN,Unknown,event,P0_other,0,20,open,0,250.76499938964844,250.76499938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADBE,Unknown,event,P0_other,0,1,open,0,354.4049987792969,354.4049987792969,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADBE,Unknown,event,P0_other,0,3,open,0,354.4049987792969,354.4049987792969,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADBE,Unknown,event,P0_other,0,5,open,0,354.4049987792969,354.4049987792969,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADBE,Unknown,event,P0_other,0,10,open,0,354.4049987792969,354.4049987792969,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADBE,Unknown,event,P0_other,0,20,open,0,354.4049987792969,354.4049987792969,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADI,Unknown,pre_signal,P0_other,0,1,open,0,247.6999969482422,247.6999969482422,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADI,Unknown,pre_signal,P0_other,0,3,open,0,247.6999969482422,247.6999969482422,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADI,Unknown,pre_signal,P0_other,0,5,open,0,247.6999969482422,247.6999969482422,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADI,Unknown,pre_signal,P0_other,0,10,open,0,247.6999969482422,247.6999969482422,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADI,Unknown,pre_signal,P0_other,0,20,open,0,247.6999969482422,247.6999969482422,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADI,Unknown,event,P0_other,0,1,open,0,247.6999969482422,247.6999969482422,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADI,Unknown,event,P0_other,0,3,open,0,247.6999969482422,247.6999969482422,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADI,Unknown,event,P0_other,0,5,open,0,247.6999969482422,247.6999969482422,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADI,Unknown,event,P0_other,0,10,open,0,247.6999969482422,247.6999969482422,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADI,Unknown,event,P0_other,0,20,open,0,247.6999969482422,247.6999969482422,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADM,Unknown,pre_signal,P0_other,0,1,open,0,62.220001220703125,62.220001220703125,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADM,Unknown,pre_signal,P0_other,0,3,open,0,62.220001220703125,62.220001220703125,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADM,Unknown,pre_signal,P0_other,0,5,open,0,62.220001220703125,62.220001220703125,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADM,Unknown,pre_signal,P0_other,0,10,open,0,62.220001220703125,62.220001220703125,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADM,Unknown,pre_signal,P0_other,0,20,open,0,62.220001220703125,62.220001220703125,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADM,Unknown,event,P0_other,0,1,open,0,62.220001220703125,62.220001220703125,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADM,Unknown,event,P0_other,0,3,open,0,62.220001220703125,62.220001220703125,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADM,Unknown,event,P0_other,0,5,open,0,62.220001220703125,62.220001220703125,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADM,Unknown,event,P0_other,0,10,open,0,62.220001220703125,62.220001220703125,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADM,Unknown,event,P0_other,0,20,open,0,62.220001220703125,62.220001220703125,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADP,Unknown,event,P0_other,0,1,open,0,297.0,297.0,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADP,Unknown,event,P0_other,0,3,open,0,297.0,297.0,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADP,Unknown,event,P0_other,0,5,open,0,297.0,297.0,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADP,Unknown,event,P0_other,0,10,open,0,297.0,297.0,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADP,Unknown,event,P0_other,0,20,open,0,297.0,297.0,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADSK,Unknown,event,P0_other,0,1,open,0,323.7749938964844,323.7749938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADSK,Unknown,event,P0_other,0,3,open,0,323.7749938964844,323.7749938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADSK,Unknown,event,P0_other,0,5,open,0,323.7749938964844,323.7749938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADSK,Unknown,event,P0_other,0,10,open,0,323.7749938964844,323.7749938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADSK,Unknown,event,P0_other,0,20,open,0,323.7749938964844,323.7749938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADSK,Unknown,pre_signal,P0_other,0,1,open,0,323.7749938964844,323.7749938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADSK,Unknown,pre_signal,P0_other,0,3,open,0,323.7749938964844,323.7749938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADSK,Unknown,pre_signal,P0_other,0,5,open,0,323.7749938964844,323.7749938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADSK,Unknown,pre_signal,P0_other,0,10,open,0,323.7749938964844,323.7749938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ADSK,Unknown,pre_signal,P0_other,0,20,open,0,323.7749938964844,323.7749938964844,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AEE,Unknown,event,P0_other,0,1,open,0,99.19999694824219,99.19999694824219,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AEE,Unknown,event,P0_other,0,3,open,0,99.19999694824219,99.19999694824219,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AEE,Unknown,event,P0_other,0,5,open,0,99.19999694824219,99.19999694824219,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AEE,Unknown,event,P0_other,0,10,open,0,99.19999694824219,99.19999694824219,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AEE,Unknown,event,P0_other,0,20,open,0,99.19999694824219,99.19999694824219,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AEP,Unknown,event,P0_other,0,1,open,0,108.22000122070312,108.22000122070312,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AEP,Unknown,event,P0_other,0,3,open,0,108.22000122070312,108.22000122070312,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AEP,Unknown,event,P0_other,0,5,open,0,108.22000122070312,108.22000122070312,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AEP,Unknown,event,P0_other,0,10,open,0,108.22000122070312,108.22000122070312,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AEP,Unknown,event,P0_other,0,20,open,0,108.22000122070312,108.22000122070312,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AES,Unknown,event,P0_other,0,1,open,0,12.784199714660645,12.784199714660645,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AES,Unknown,event,P0_other,0,3,open,0,12.784199714660645,12.784199714660645,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AES,Unknown,event,P0_other,0,5,open,0,12.784199714660645,12.784199714660645,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AES,Unknown,event,P0_other,0,10,open,0,12.784199714660645,12.784199714660645,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AES,Unknown,event,P0_other,0,20,open,0,12.784199714660645,12.784199714660645,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AFL,Unknown,pre_signal,P0_other,0,1,open,0,106.55000305175781,106.55000305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AFL,Unknown,pre_signal,P0_other,0,3,open,0,106.55000305175781,106.55000305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AFL,Unknown,pre_signal,P0_other,0,5,open,0,106.55000305175781,106.55000305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AFL,Unknown,pre_signal,P0_other,0,10,open,0,106.55000305175781,106.55000305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AFL,Unknown,pre_signal,P0_other,0,20,open,0,106.55000305175781,106.55000305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AFL,Unknown,event,P0_other,0,1,open,0,106.55000305175781,106.55000305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AFL,Unknown,event,P0_other,0,3,open,0,106.55000305175781,106.55000305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AFL,Unknown,event,P0_other,0,5,open,0,106.55000305175781,106.55000305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AFL,Unknown,event,P0_other,0,10,open,0,106.55000305175781,106.55000305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AFL,Unknown,event,P0_other,0,20,open,0,106.55000305175781,106.55000305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIG,Unknown,event,P0_other,0,1,open,0,78.73999786376953,78.73999786376953,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIG,Unknown,event,P0_other,0,3,open,0,78.73999786376953,78.73999786376953,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIG,Unknown,event,P0_other,0,5,open,0,78.73999786376953,78.73999786376953,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIG,Unknown,event,P0_other,0,10,open,0,78.73999786376953,78.73999786376953,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIG,Unknown,event,P0_other,0,20,open,0,78.73999786376953,78.73999786376953,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIZ,Unknown,pre_signal,P0_other,0,1,open,0,211.02000427246094,211.02000427246094,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIZ,Unknown,pre_signal,P0_other,0,3,open,0,211.02000427246094,211.02000427246094,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIZ,Unknown,pre_signal,P0_other,0,5,open,0,211.02000427246094,211.02000427246094,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIZ,Unknown,pre_signal,P0_other,0,10,open,0,211.02000427246094,211.02000427246094,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIZ,Unknown,pre_signal,P0_other,0,20,open,0,211.02000427246094,211.02000427246094,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIZ,Unknown,event,P0_other,0,1,open,0,211.02000427246094,211.02000427246094,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIZ,Unknown,event,P0_other,0,3,open,0,211.02000427246094,211.02000427246094,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIZ,Unknown,event,P0_other,0,5,open,0,211.02000427246094,211.02000427246094,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIZ,Unknown,event,P0_other,0,10,open,0,211.02000427246094,211.02000427246094,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AIZ,Unknown,event,P0_other,0,20,open,0,211.02000427246094,211.02000427246094,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AJG,Unknown,event,P0_other,0,1,open,0,297.57000732421875,297.57000732421875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AJG,Unknown,event,P0_other,0,3,open,0,297.57000732421875,297.57000732421875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AJG,Unknown,event,P0_other,0,5,open,0,297.57000732421875,297.57000732421875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AJG,Unknown,event,P0_other,0,10,open,0,297.57000732421875,297.57000732421875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AJG,Unknown,event,P0_other,0,20,open,0,297.57000732421875,297.57000732421875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AKAM,Unknown,pre_signal,P0_other,0,1,open,0,77.92500305175781,77.92500305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AKAM,Unknown,pre_signal,P0_other,0,3,open,0,77.92500305175781,77.92500305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AKAM,Unknown,pre_signal,P0_other,0,5,open,0,77.92500305175781,77.92500305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AKAM,Unknown,pre_signal,P0_other,0,10,open,0,77.92500305175781,77.92500305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AKAM,Unknown,pre_signal,P0_other,0,20,open,0,77.92500305175781,77.92500305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AKAM,Unknown,event,P0_other,0,1,open,0,77.92500305175781,77.92500305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AKAM,Unknown,event,P0_other,0,3,open,0,77.92500305175781,77.92500305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AKAM,Unknown,event,P0_other,0,5,open,0,77.92500305175781,77.92500305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AKAM,Unknown,event,P0_other,0,10,open,0,77.92500305175781,77.92500305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AKAM,Unknown,event,P0_other,0,20,open,0,77.92500305175781,77.92500305175781,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AL,Unknown,event,P0_other,0,1,open,0,63.654998779296875,63.654998779296875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AL,Unknown,event,P0_other,0,3,open,0,63.654998779296875,63.654998779296875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AL,Unknown,event,P0_other,0,5,open,0,63.654998779296875,63.654998779296875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AL,Unknown,event,P0_other,0,10,open,0,63.654998779296875,63.654998779296875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,AL,Unknown,event,P0_other,0,20,open,0,63.654998779296875,63.654998779296875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ALAB,Unknown,event,P0_other,0,1,open,0,211.4949951171875,211.4949951171875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ALAB,Unknown,event,P0_other,0,3,open,0,211.4949951171875,211.4949951171875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ALAB,Unknown,event,P0_other,0,5,open,0,211.4949951171875,211.4949951171875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ALAB,Unknown,event,P0_other,0,10,open,0,211.4949951171875,211.4949951171875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ALAB,Unknown,event,P0_other,0,20,open,0,211.4949951171875,211.4949951171875,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ALB,Unknown,pre_signal,P0_other,0,1,open,0,73.1050033569336,73.1050033569336,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ALB,Unknown,pre_signal,P0_other,0,3,open,0,73.1050033569336,73.1050033569336,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ALB,Unknown,pre_signal,P0_other,0,5,open,0,73.1050033569336,73.1050033569336,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ALB,Unknown,pre_signal,P0_other,0,10,open,0,73.1050033569336,73.1050033569336,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ALB,Unknown,pre_signal,P0_other,0,20,open,0,73.1050033569336,73.1050033569336,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
2025-09-09,ALB,Unknown,event,P0_other,0,1,open,0,73.1050033569336,73.1050033569336,2025-09-09,0.0,,auto,2025-09-09T16:53:34Z
